So what's the last you can go?,inquiry
"If you're willing to come by and pick it up, I'd let it go for $1900.",counter-price
Sure I can do that. Its absolutely not an issue for me! I would definitely accept this offer,disagree
I'm interested in your bike. Can you tell me anything about how long you've had this?,intro
I like it. I really do. But the asking price is up in the clouds. There are many of these bikes in similar condition as low as 650. You even admit in your ad that it's hard to tell what's been remade and what parts are original on this bike. I can afford something closer to the 760 dollar range.,init-price
"Well, I could give it to you for $760 provided you come and get it yourself. Does that seem fair?",counter-price
"Yeah, that absolutely sounds fair. I would be happy to come pick it up for $760. You've got a deal!",agree
"Hello, are you interested in this Cadillac?",intro
Yes. Mechanically is it sound?,inquiry
"Yes, the car is in good shape, but it needs a little work. The engine light is on, and I think it's an 02 sensor.",inform
Are you willing to negotiate on the price?,inquiry
"Well, I priced the car with the consideration that it probably will need around $1,000 dollars worth of work over the next few months, so I think $3600 is a fair price.",init-price
"In the condition it's in and then having an engine issue, that seems really high. Bluebook is showing more like $2000 but that does seem a little low to me. Maybe around $2400?",counter-price
"If you're willing to come pick the car up, I'd go down to $2600",counter-price
That seems fair. I'll go $2600,agree
"Hello, are you interested in this TV stand?",intro
Does it have scratches and is everything working good and solid on it?,inquiry
It's in great shape.,inform
How long is it?,inquiry
"It's made for a 55 inch tv, it's about 50 inches wide across the top",inform
Would you be willing to take $75 for it?,init-price
Are you willing to negotiate on the price?,inquiry
"If you're willing to come and pick it up, I'd be willing to drop it down to $100.",counter-price
I could go $85.00.,counter-price
If I offer to throw in my crazy wife will it help you come up at all in price?,inquiry
No thanks. Just the TV stand at $85.00. You'd have to pay me to take her haha.,insist
"Hmm, well, I guess I don't have a choice, $85 it is.",agree
"Hello, I'm interested in the bicycle you have listed.",intro
It is in great condition. I haven't hardly ridden it which is why I am selling it.,disagree
"Well, I could take it off your hands. I'd like to pay $650.",init-price
I can come down a little but it has less than 100 miles and I just had it cleaned and tuned up so everything is truly in excellent shape. I could go $850,counter-price
"Well, the best I could do is $800.",counter-price
Are you interested in the house?,intro
I am but was wondering about the location. What is that close to?,inquiry
"This home is located in a great part of town.  It is on a quiet cul de sac, but walking distance to the town center with shops and restaurants.  It is a safe walk too.  Lined with brand-new sidewalks all the way.",inform
I wish you accepted pets and had a washer/dryer. Would you be willing to go $2200?,init-price
"No, sorry, too low.  There is a washer/dryer hook up.",vague-price
I could go $2500 if you can include a washer/dryer but that's the best I can do.,counter-price
"I have a couple coming to view the property today.  If you could do 2800 the property is yours, but otherwise I'll have to wait until after the viewing.",counter-price
I can do $2600 with the washer/dryer but that is a stretch.,counter-price
I have other business to tend to so I'll tell you what...I'll take 2600 but no washer dryer.,agree
$2550 and that will leave me enough to rent a washer/dryer?,counter-price
it's an oem set? was it made by blackberry or a third party?,intro
well these days they call a third party made products oems now. you can never be sure. anyway how about i give you 5 bucks for it?,init-price
"Oh, I'd don't think that will work. This is a fine piece of equipment, it even comes with an On/Off button, as I listed in my description.",disagree
"well, they all have on and off buttons now. it's not a big deal. besides we';ve had on and off buttons on things for a century. tell you what, 6 bucks. i come and pick it up. you don't even have to leave your house.",counter-price
Let this incredible headset go at only $6? I couldn't take less than 8.50!,counter-price
you know what? I think that's  fair price. let's do 8. this system doesn't do decimals,counter-price
"Sure, I guess we can do $8.",agree
Hi are you interested in my zip bike?,intro
True but I just had it tuned up. My asking price is $400 but it's negotiable.,init-price
Are there any defects I should know about? I was thinking $200 would be a good price for it.,counter-price
"No defects, I don't think I can take $200. What if I deliver it to you, can you come up to $300?",counter-price
If you throw in some knee pads and a helmet I could come up with $240.,counter-price
"Hmm, I do have those and won't have any use for them. $250 with drop off, safety gear and an extra chain I have laying around?",counter-price
Ok. That sounds perfect. $250 will work.,agree
"Hello, yes I am interested in this car.",intro
"Well, are there any problems with the car?",inquiry
"it' a toyota. they don't have problems. i did rebuilt the engine because you know once car go over 150K the engines wear out. but with a rebuilt engine, and manual transmisssion, this car will last you another 100K no problem. you may have to service the clutch once in a while. keep up with the regular maintenance and all that",disagree
"Well, I'd be interested. I'd like to pay $1640.",init-price
geesh man. that's not right. that's literally half the price i'm asking i really can't let go of this car for less than 3000,counter-price
"I'd be willing to come and pick it up, but the top of the market for a 15 year old car for me is going to be $2000.",counter-price
"This is  toyota. japanese cars don't go by KBB. and this is a 6 speed manual with a rebuilt motor. this car will literally last you another 100k no problems. the lowest is 3000. if you can't do it, we can't make any deals",insist
Hi I'm interested in your bike.,intro
Hello. It's a great bike. It's a collectible. I'm wanting $180 for it.,init-price
"Ok, but I'm worried about the rust, do you know if it's gone through the frame?",inquiry
"No, it's purely cosmetic. A fresh coat of paint will fix that right up for you.",disagree
Well it's a little more work than I care to take on. I'd like to get it for $90. I'm probably going to have to take it to a restorer.,counter-price
It really won't need much work at all but I do have some wiggle room. $90 is just too low for the collector's item. I could take $160 for it.,counter-price
I'll bring my offer up to $110 but do you have a helmet I could have. Safety first and all that.,counter-price
Ok. I'll take $110 for and throw in the helmet.,agree
"Hello, yes I am interested in these binoculars you have listed?",intro
Do you have any questions about them?,inquiry
"Well, what condition are they in?",inquiry
Brand new. Newest technology.,inform
"Well, if they are in such good shape, why are you selling them now?",inquiry
Because we are a store that sells them.,inform
"Well, I'd like to buy these, and I'd like to pay $225.",init-price
Hello! Are you interested in the bike?,intro
"i am very interested in the bike. i'm 6'4 most bikes are pretty small for me, but this seem perfect. tell you what, I'll give you 200 bucks cash, right now, today",init-price
"I think this bike would be the perfect size for you and if you are willing to go to $210, I will have it delivered to you and throw in a helmet.",counter-price
"you know what? You drive a hard bargain. you got a deal. 210, helmet and you get it to me. sounds good",agree
it's a beast. get it before it disappears. nothing does rocky mountain terrain like this beast,intro
"Yeah, tires are still good, but replacing the tires isn;t really that expensive. rims and the frames are still perfect. if you want, i have new tires i can put on there, but i can't go down on the price any if i were to do that. so 650, and you get two brand new tires",init-price
I'd do $590 with the new tires.,counter-price
"yeah, the problem is that i don't have much time to spare this week. Tell you what, if you can do 620, i'll give it to you with new tires.",counter-price
If you can do $590 with the tires and I'll go have them put on to save you some time.,insist
ok. 600. you do the tires. then it's a deal,counter-price
Hello! I'm interested in the bike you listed.  Can you tell me what condition the bike is in?,intro
"Sounds like it's seen some use.  I'm on a tight budget at the moment, would you consider an offer of $700",init-price
I can appreciate a tight budget but I can't accept that. I just shelled out money for the tune up so I'm looking for something like $950.,counter-price
"I can understand that.  It's great that you're taking care of it and maintaining its value.  If you can get it to me by Wednesday, I'd be willing to go $900.",counter-price
I can do wednesday but you would have to meet me at Denny's. I'll accept the $900 there and deliver the bike.,agree
Hello! I'm interested in your iPhone.  Can you tell me how many people have used the phone and if it's ever been wet?,intro
I bought it originally and no it has never been wet. I don't even take it to the bathroom when shower because I didn't want any moisture to affect it.,disagree
"I've done a little digging, since I'm looking to buy this sort of phone for my teenager, and it looks like these are going for approximately $190 online.  What are you asking?",init-price
"$350 and it has been checked by the local phone store and I had them set everything back to factory like new. I also have the manuals, a car charger, and earphones that I can put with it.",counter-price
"That's a little steep for me.  If you throw in an otter box (protective casing) and will pay or postage, I will give you $320.",counter-price
I actually had a case for it. It is yellow and I can ship it. That's not a problem. $320 is a great deal for you. I'm sure your teenager will be thrilled.,agree
That's a great bike you have there. Are you the original owner?,intro
yes. I've had it for 3 decades. This is the real deal. I'm just getting too old for it.it won't last at price just because it's a vintage. make an offer i can't refuse,disagree
"Well since it's a collectible, how about $400 for it. It seems to have to wear so I'll have to put some money into it.",init-price
"man, you have to do better than that. there is no way i can let go of this gem for 400. even at 999 it's a steal. at the lowest i can do 900.",counter-price
That's way too much for me. It's not like it's fit for a museum or anything. How about $500?,counter-price
a 37 year olf BMX bike IS fit for a museum. You're buying a part of history. not some junk bike. This is a schwinn i remind you. I really can't do lower than 900,counter-price
I really don't have that much money. You have to help me out here. I can scrape together $650 but that's it.,counter-price
"then really, this is NOT the bike for you. You can get a much modern bike for half that price and you will be happier. thi sis a part of BMX history. no deal.",disagree
I am very interested in your FItbit alta.,intro
Would you consider an offer of $90.00?,init-price
"I'm not sure, if you read the posting you'd see that I didn't expect to accept any lowball offers.",disagree
"Yes I did see that message in the offer.  Would you be willing to meet me halfway in the difference, so a bid of $95.00?",counter-price
"Well, this is a new product in box, and I priced it to be the same as any other fitbit alta on the market. I suppose if you were willing to come pick it up, I'd be willing to let it go for $95.",agree
"Yes, I would be glad to come and pick it up, so we have a deal then?",inquiry
"Sure thing, come over tonight, and you can have what you want.",inform
"wow, great car",intro
Pretty good. How many miles does she have?,inquiry
Is only has 115k miles on it.,inquiry
Whoa. That's a lot of driving! Are you a bounty hunter?,inquiry
"Nah, but the car is runs like new. You won't have to worry about any problems with the car.",disagree
I have about 2700 to spend. So you're saying you aren't a bounty hunter? Because...,init-price
"hmm 2700 is too low it is in year 2003. How about 3000? I take care of my car really good change oil regulary, check up etc..",counter-price
Hi. What wattage does this coffee maker have?,intro
Good. Thanks for that info.  Can it make 2 cups of coffee at the same time?,inquiry
Yes it can,inform
Great. I'm interested. How about $12,init-price
12 is a little low for me. I bought it for 55 so I was hoping for at least 25.,counter-price
25 is a bit more than I wanted to spend. Is this used or new?,agree
Oh Okay. How about $18?,counter-price
I think I can do 18,counter-price
That's awesome. Can I swing by and pick it up today?,inquiry
Hi,intro
That sounds good. How long have you had it?,inquiry
I have had it just over seven months.,inform
Okay. That's not too long. I'd like to buy it from you for $7 since it has been used.,init-price
The best I can do is $9 if you're willing to hold it for me for 2 days while I wait for my paycheck.,counter-price
I suppose I could do that. 9 sounds fair enough,agree
Awesome. Then $9 it is. It was great doing business with you.,agree
hello,intro
"Great, well, I think you'd enjoy this car, and it's a steal at $12000.",init-price
"yeah thats the problem, I ve been checking my cash and I don't have that much",disagree
"but friend it's 8 years old, so what about 9850, i think it's fair and I will take care of the delivery charges",counter-price
ok I guess we could write one more line so we don't get rejected,disagree
Hello is this item still for sale?,intro
Can you tell me a little about it?,inquiry
"it's a light bike, easy to handle, fairly new, pro-bike, it's like no other bike, you should come and ride it if you don't believe me,",disagree
What are you asking?,inquiry
I ll let it go for 2600,init-price
Are the tires in good shape?,inquiry
yes they are in perfect shape,inform
Will you take 2000?,counter-price
"I will take 2400 and I will deliver it , how about that ?",counter-price
Will you do 2200 and I will come pick it up since its a 100 mile drive?  It will save you on gas.,counter-price
"i think i could that, only if you come tomorrow morning, because i might change my mind,fair enough ?",inquiry
Good deal. agree,inform
"Hello, I am interested in your Chevy. I see that you are asking $5,000, is the price negotiable?",init-price
Is there any body damage?,inquiry
"No, it is in really good shape.",disagree
"I have looked at comps and I am willing to pay $3,000",init-price
"I couldn't go that low, I would drop the price to $4,500 for you",counter-price
"It just doesn't appear to be worth $4,500. Would you be willing to take $3,500",counter-price
"I assure you that this is a nice vehicle and is worth the money. I am needing cash so I would go down to $4,000",counter-price
"I only have $3,800 but I have it in cash and can be there in a couple hours.",counter-price
"$3,800 if you are here in a couple hours with cash.",agree
I am interested in your bike. Is there anything wrong with it?,intro
"Okay, is the price negotiable?",inquiry
"A little, make me an offer.",inform
"I have looked up what this bike is worth and taken into account the new handlebar tape and tires and I would feel comfortable paying $700, would that work.",init-price
"That is a little low, I understand it needs some things. I would drop the priced to $1,000.",counter-price
"I just can't pay that much, it isn't worth it. How about $775?",counter-price
If you can pick it up today and pay cash I would take $850.,counter-price
"I just checked and I have $836 cash, if I am there today and pay cash would you take that?",counter-price
hello how we doing today,intro
I'm okay and you?,inquiry
"I really need this LG cable because I can't find them anymore,",disagree
"good to know, so how about 10 dollars and let's get this settled right now,",init-price
I've listed these for 15 but I can negotiate. How about 13?,counter-price
"i think I will accept 13 only if you ship it to my address and you pay the two dollars shipping and handling, fair enough ?",counter-price
"Hello, I am interested in you iPad mini. Is it still available?",intro
"Great, is the price negotiable?",inquiry
"Somewhat, but this is in amazing condition and it includes the case.",inform
I actually have a case so I don't need or want the case. You can keep it and sell it separately.,disagree
"Okay, without the case I would be asking $165.",init-price
This is a first gen model and only has 32GB. I would like to pay $75.,counter-price
There is no way I can do that. I would be happy to take $150.,counter-price
I just don't see that it is worth that. How about $100.,counter-price
"I would be willing to meet you in the middle, but I cannot take a penny under $125.",counter-price
Hello is this item still available?,intro
Can you tell me anything about it?,inquiry
It's bramd new and can connect to 2 devices at the same time.  It can connect from up to 150 ft away.,inform
What are you askinf for it?,inquiry
It's brand new so I'm asking 155 for these high quality headphones.,init-price
Ok.  Are you willing to go to 130 if I come and pick it up?,counter-price
I can go 135 if you pick it up.,counter-price
Deal!!,agree
"Hello, are you interested in this bike still?",intro
I may be.  What are the cosmetic issues?,inquiry
Well I had this bike for several years and it has been up and down on many trails.  I took great care of it and it has all new hardware.  THe frame just has some wear and tear on it that doesn't hurt any performance issues.,disagree
"Is there a warranty?  If so, how long?",inquiry
Well I am asking 100 for this bike and it doesn't come with a warranty.,init-price
Will you deliver the bike to my home?  Assume we live in the same city.,inquiry
I will deliver it.,inform
"Any additional parts included?  New tires, brake pads, etc?",inquiry
"No, just waht you see in the picture.",disagree
How flexible are you with the price.  $100 is pretty high.,counter-price
"Well, If you come pick it up I can drop it down to 90",counter-price
"Hello, I am interested in your iPad. Is it still available?",intro
Great! I am wondering if the price is negotiable?,inquiry
"A little, but it is in fantastic shape and comes with a case.",inform
"I already have a case, so I don't need or want the case.",disagree
"Okay, then I would drop the price to $165.",init-price
I am really wanting to pay around $125,counter-price
I can't go that low. I would go down to $150,counter-price
"I am willing to pick it up today and pay cash. I have $135, that is all. Would you be willing to take that?",counter-price
"Hello, I am interested in your bike. Is it still available?",intro
Great! I am wanting to get a bike ASAP and am willing to pay cash. Are the tires in good condition?,inquiry
Yes they are.,inform
Would you be willing to take $350?,init-price
I can't go that low. I am willing to negotiate some but not go that low. I would be willing to drop the price to $500.,counter-price
Would you take $400. That seems fair since the bike is used.,counter-price
I would split the difference with you at $450 and I will deliver the bike for you.,counter-price
"Okay, if you are wiling to deliver the bike then I will pay $450.",agree
Hello,intro
Does it come with the original box?,inquiry
Sure does! I didn't really use it much. I've only had it for a few months.,disagree
What are you asking for it?,inquiry
"Well, they retail for around $379. It is slightly used so I'm asking for $130",init-price
Will you deliver it?,inquiry
Yes. The $130 includes shipping!,counter-price
I will pay you 98 for it and I will come pick it up.  Since it doesn't come with a warranty I dont want to risk paying to much.,counter-price
"Hmm, 98 is a bit too low for me. I'm looking to get back some of my money here. The item is basically brand new. How about $120?",counter-price
will you throw in a warranty with it?,inquiry
It's still under warranty. I've only had it for 3 months and I believe the warranty is good for 2 years.,inform
how we doing today,intro
great you?,inquiry
good ok so lets get down to business,inform
"I'm flexible on price, how much are you thinking?",inquiry
"i am thinking towards the nine hundred area , is that good for you?",inquiry
I can't go quite that low. How about we meet in the middle at $1000?,init-price
how we doing today,intro
What floor in the apartment on?,inquiry
"its th third, with really nice view of the park",inform
Are utilities included?,inquiry
no sorry but we can negotiate,disagree
I would like free cable TV.  Is that possible?,inquiry
"yes I could throw in basic cable , is that fair enough",inform
ok so 2295 i good for you then ince your getting cable,init-price
Is there a swimming pool at the building?,inquiry
we put it in demand and we are waiting for the approval,inform
Is there an exercise room in the building?,inquiry
"no but there is one a few blocks from the building, like 2 minutes",disagree
Do I have to make a deposit plus first month rent?,inquiry
"yes indeed, anything else",inform
I will pay 1900 but that is as high as I can go,counter-price
Hello,intro
"Morning! I saw your listing for the Ford Focus, it looks like a really great car. I see you have 148k miles on it, how does it run nowadays?",inquiry
She runs perfectly nothing wrong with her at all.,inform
"Thats good, well I was hoping to take her off your hands, but $3500 was a bit out of my price range. Would you be willing to go a bit lower, say $3200?",init-price
I just put all new Bridgestone tires new struts new brakes a new alternator in the last 3 months I've put $1500 at least into her so i really need to get at least $3400,counter-price
"I see, I don't mind going up a bit more, but I don't know if I can do $3400. Would you mind dropping it a little lower,  to around $3300, and I'll be glad to come pick it up as well to avoid any hassle.",counter-price
If you pick her up i can go to $3300.,agree
Good morning!,intro
how we doing ?,inquiry
"I'm doing well, I saw your listing for the hexagon table, and decided to jump on the deal before anyone else. The dimensions are a little off from what I need, but it is a pretty good deal, and fits what I need. I was hoping you could come a little bit off the price and deal it to me for around $230. Does that sound good?",init-price
"it's a great table and the quality you can't find it in IKEA nor Pottery barn, I am willing to let it go for 240, is that fair enough",counter-price
"How about I come pick it up personally, and save you a few dollars to bring that price down to $230. I agree that I definitely couldn't find it in a local store, but I may have to do a bit of work on it once I have it.",insist
"ok I think I could do 230 if you are willing to pick it up then, we agree on 230",agree
"Good Morning, i just saw your post about an apartment.. can you tell me a little more about it please",intro
It is 1200 square feet and has washer and dryer hookups. The kitchen will have all appliances including a microwave. I'm offering all of this for $2200 and no deposit is required.,init-price
"Is it available immediatly, im looking for something i can move into this weekend..",inquiry
"Yes, it is ready for move in immediately.",inform
I do have a cat will that be a problem?,inquiry
"I'm sorry, but as stated in the post no pets allowed. I've had tenants in the past that have let their pets destroy my property so it's no to pets.",disagree
ohh :( well if i cant have my cat can you go a little lower on the price say $2000?,counter-price
"Okay, but I won't be able to provide cable. You'll have to cover that yourself. $2000 is acceptable.",agree
Hello!,intro
What would you like to offer for the shelves?,inquiry
I'd like to know what type of wood it is?,inquiry
rich mahogany,inform
How old is the unit?,inquiry
The unit is about 5 years old.,inform
Is it handmade or store bought?,inquiry
I bought it from Furniture Store INC.,inform
Are there visible imperfections?,inquiry
Nope! The unit is in great shape.,inform
Ok.  I'll offer $35 for it.,init-price
"How about $37, and I'll deliver it to you directly?",counter-price
how we doing today,intro
It has been ridden very few times and I just cleaned it up. I'm asking $100,init-price
"and i am asking for a break and let make a deal today, I am willing to give you 55",counter-price
I think it is worth a little more than that. I could take 80,counter-price
ok great then agreed on 60,counter-price
Hello,intro
"I saw your listing for the Soma Saga, I'm looking for a new bicycle and thought this may be the fit for me. I am going to be doing a bit of amateur level riding later this year, could you tell me how this baby runs?",inquiry
"Awesome! This bike is fantastic. It is for serious buyers only.  It runs smoothly and would be completely acceptable for an amateur rider. It has a 9spd chain, Schwalbe Marathon tires 700x32, an FSA Sealed Bearing Headset, and more.",inform
"That sounds amazing, I definitely wouldn't mind getting a test ride in. Would you mind dealing it away for around $750? I'll come pick it up myself to save you the hassle, and of course I'll pay in full cash.",init-price
"That all sounds great, accept for the price.  I'm listing it at $900.  I'm willing to come down on the price, but not too much.  Could we compromise and meet in the middle at $825?",counter-price
"That's is a little over my budget, but I am definitely willing to go up a bit. Would you happen to have an extra set of tires you could throw in with that?",inquiry
"Yes, I'd be willing to do that for you.",inform
Hello! I'm interested in buying your car. How big is the scratch?,intro
It is noticable but not that big It super clean I took it everyday to the carwash when I was driving it. Now it just sits in my driveway. I would take this vehicle everywhere.,disagree
How many miles are on the car?,inquiry
For being a 2007 the miles are very low around85k,inform
"Awesome. Based on condition and mileage, I'd like to offer $9200 for it.",init-price
"I am sorry but this is a Lexus, and at this rate it is a great deal I would of went off $500 but since you have 9200",counter-price
how we doing today,intro
"it's my second tahoe, I like it but I don't need it anymore, it has all the luxuries inside and great for long distance,  no rips, new tires",disagree
how long have you personally owned this vehicle,inquiry
10 years,inform
I'm concerned about any repairs and maintenance that I may have to do. I'm looking closer to the 2100.00 price range,init-price
"yeah it went for a full check up and it runs great, o you ok on that, but 2100 is way out of my range",agree
"I'm not sure If I can do much more, while it looks great I would need to be able to take the car to a mechanic that I trust in order to go much higher than this. Without the most I could go is 2500",counter-price
"ok it's you lucky day, but you have to come an pick it up, and cash only please, fair enough ?",inquiry
"I can do cash, can we meet in the middle?",inquiry
Hello,intro
"Wow, it's kinda high...anything wrong with the truck? Does it have a clean title?",inquiry
The title is clean. The price is actually fair for the condition the car is in. I have put in a lot of money to maintain this truck so that it runs as well as it does.,inform
Will you consider 10000? I'm thinking the mileage is a bit high for 2010...,init-price
"The F150 is an expensive truck new, and used. I can do down to 10500, but anything less is giving ti away.",counter-price
That sounds fair. Can I come take a look this afternoon?,inquiry
"Hi, are you interested in the mattress I am selling",intro
"correct, it is actually still in the box. I am asking $300",init-price
great I can offer $276 and i will come pick it up?,counter-price
276 will work if you can pick it up today. I need the space in my house,agree
Yes I will pick it up today? is it very large?,inquiry
"it is queen size, the box is slightly larger than the mattress. I will be home after 3pm",inform
ok sounds good you have a deal at $276,agree
This is a great camera.  I used it on a trip to the Florida keys and got great video.,intro
Where do you live so I can calculate shipping?,inquiry
"I am going on a ski trip in Colorado soon and would like to get some good footage! My budget is pretty tight, would you accept 65?",init-price
Sorry.  I can go to $100 with free shipping via UPS ground. Shipping is about $10.,counter-price
"Okay, I can do $100 with free shipping!",agree
Hello,intro
"Yes indeed, I saw your listing and the Macbooks look in pretty good shape. I'm starting my next college semester soon, and I needed to get something for class. $300 is a little steep for my budget, but I can definitely go up to around $275 if that is cool with you.",init-price
Just got into biking.  This looks like it might work for my type of car.  Is price negotiable?,intro
Where do you live?  Can I pick it up?  CAn you thrown in shipping for free?,inquiry
I'm not comfortable with disclosing my location but I would have no problem throwing in shipping for free if you'll agree to $15!,init-price
Hello!,intro
"Yes I am, I'm making myself a little home bar, and this definitely looks like it would fit perfect with the theme I'm going for. I wanted to shave a little off the price though, I was thinking around $35. I could come pick it up myself to save you the hassle as well.",init-price
35 sounds good if you would be willing to meet me in Fremont. I work in Fremont so I can meet you around lunch time tomorrow if that works for you,agree
Hello! I'm interested in the chairs. Are they new or used?,intro
Hope the move goes smoothly! What condition would you say the chairs are in?,inquiry
Very slightly used so I think the asking price is a bargin!,inform
Would you be able to throw in any sort of freebies/delivery for the asking price?,inquiry
"Sorry, no.  You have to come pick them up with a truck.  They are too big to ship.  If you buy both chairs I'll take $18 for the pair.",init-price
great,agree
Hello,intro
"I am, I saw the listing for it, and wanted to get a deal settled before someone swooped in on it. I see that it is in pretty good shape, how does it run nowadays?",inquiry
"The check engine light just came on but, it has been running great. I can get the light checked out for you before you buy it if you want.",inform
"If it's not a hassle, that sounds great. If it would be a bit of a problem, I'm willing to do so myself. I was hoping to get a little taken off the price, so if you want to skip the check light problems yourself and deal it to me for around $3200, I think we could get a deal settled.",init-price
"That sounds great. I really don't have the time to get it looked at anytime soon.  If you want it as is, I would be happy to take $3200.",agree
I'm buying this as a gift for my son's high school graduation.  Would you take $1400 plus free shipping to NJ?,init-price
"Hey there! Due to the weight/fragility of the amp, shipping will be expensive. I could have it shipped to you for $1450, if that is acceptable.",counter-price
Can we split the difference at $1425?,counter-price
"Hello, is this house still for sale?",intro
"Yes, it is still available for leasing. Would you like to come take a tour?",inquiry
I would love to.  Can you tell me a little about it?,inquiry
It is a 3 Bedroom 1 bath home. In great neighborhood. It's professionally maintained. It is a must see house.,inform
What are you asking for the house?,inquiry
Rent is $1595 a month. Utilities are not included.,init-price
Are you able to go any lower?  The comps around the neighboorhood are cheaper than this price.,inquiry
"We can offer you a discount of $100/mo if you can sign 1 year lease, providing that your application is approved.",counter-price
Would you be willing to accept 1395 if I signed a 2 year lease?,counter-price
"Sorry, right now we can only offer the $100 discount. Remember we do the maintenance, including landscapes. That alone adds value to your lease.",insist
"Ok, well I think 1395 is a fair deal if you will be able to pay for half the utilities.  That is my last offer, take it or leave it.",insist
how we doing today,intro
"yes indeed, does it work properly no hidden stuff, does it come with the cables ,",disagree
"I m looking for 150 because I have to drive a hundred miles to get to your place, what do you say ?",init-price
Make it 175 and we have a deal.,counter-price
Hello,intro
"How much is that fee?  Are utilities included? Is cable,internet and wi-fi available?",inquiry
"The parking fee is $50 one time. Utilities are not included, and we do not provide cable. Regarding internet and Wi-Fi, we have on site services provided, but you have the option of having your own personal internet installed on the site.",init-price
With the extra costs The price is a bit over my budget.  would you consider a price reduction?,inquiry
"I am willing to go lower on the price, did you have any offers in mind?",vague-price
How much of a deposit is required and how long a lease do you require?,inquiry
"We require a $600 deposit, and our leasing varies between 6 months and 1 years.",counter-price
Would you consider reduced rent for a longer term lease?,inquiry
"Of course, we are also willing to allow you to move into one of our units that does not include the cathedral ceilings and fireplace, if you are looking to find a place that is not so pricey.",disagree
How much do those run?,inquiry
We usually provide those for around the $1700 mark.,counter-price
I am willing to do a 5 year lease with no more than a 3% increase per year at a reduced rent,counter-price
"Unfortunately, we only provide at maximum 2 year leases. If the price is unappealing for you, give us an offer and we will see if we can match it. The apartment is very spacious, the location is in a convenient area of town, and we provide excellent safety for our residents. We try to work with new tenants on pricing, but we cannot go too low for what we provide.",vague-price
Hey looking for a new bed,intro
how old is it?,inquiry
Not old at all practically new it was used as a display model,disagree
would u take $100?,init-price
100 is a l,agree
I can come up to 125 if you can provide delivery,counter-price
Sorry i mistyped previously 125 is better and i can offer delivery at 130 I can also offer assembly at 140,counter-price
Well i can throw in a pottery barn sheet set at 140,counter-price
"How about 130 with the sheets and i""ll pick it up?",counter-price
Hello! I'm very interested in your radio. How would you describe its condition?,intro
"Awesome! Do you know if it plays FLAC files, in addition to mp3?",inquiry
"I honestly don't know if it plays that file format. It does play .mp3 as well as WMA files. It also is compatible with smartphones and usb/sd cards, so it is very flexible.",disagree
"I think I can work with that. My paycheck is late this week, so do you think you'd be able to take $13 for the radio?",init-price
"With all of it's features, I honestly believe it would be a good buy at $50 - so I have listed it at quite a good bargain already. I am kind of firm at $15.",counter-price
Would you be able to throw in any freebies or delivery?,inquiry
I am guessing my price includes delivery! How can anyone beat this deal?,inquiry
"Oh wow! If it's $15 including delivery, I will take it!",counter-price
"hi, I'm interested in your G37. Is it still available?",intro
Yes it is.  I am asking 10800,init-price
Would you consider $9900 as it is a bit high on mileage?,counter-price
KBB comp for the year/model is 9900...how abour 9950?,insist
Are you picking it up or do I have to deliver it?,inquiry
I will come pick up.,inform
"Ok,  I will accept 9950 for it then.",counter-price
"Hello, I am interested in the long board. Can you tell me more about the item?",intro
"Nice, is there any damage at all like scratches?",inquiry
"no damage or scratches, sidewinder trucks and wheels have swiss bone bearings",disagree
"Sweet, I'll take it off of your hands for $152!",init-price
can you do a little better than that?,inquiry
"Well, if the board is as good  as you say I would be willing to pay $170 and I'll come get it today.",counter-price
it's yours for $170,agree
deal,agree
"Hello, are you here about the listing?",intro
"I'm sure you already saw in the ad, but the bars are $30, and are unused. Did you have any questions?",init-price
I do. Is the original boxes and paperwork with them? Is there a warranty with the parts that will be transferred to me if I purchase them?,inquiry
"Everything that came in the box with them is there, I put it all back in after I realized I wouldn't be able to use them on my bike. Unfortunately the warranty for them is outdated by now, they're in new condition, but they've been sitting for a while.",disagree
"I am interested in them. However, since the warranty is outdated now, would you be willing to come down on the price?",vague-price
"I am willing to negotiate the price a little lower, that isn't a problem.",disagree
"If I agree to pick them up, would you be willing to do $22 considering there is no warranty and they have been sitting for awhile.",counter-price
"$22 is a little bit low for me, but I could definitely come down in price if you do pick them up. How about we meet halfway at $25?",counter-price
"Well, it is a bit of a drive for me. I'm sure you want to get rid of these, could you do $23?",counter-price
Are you interested in  My galaxy,intro
"Yes, it looks like a great phone.  Can you tell me a little about its history?",inquiry
I've had it for 6 months. It comes unlocked. The network is at@t,inform
"So, it should work on any network that requires a SIM card, then, correct?  T-mobile for example?",inquiry
Yes that is correct. I am selling it at 397 but am willing to negotiate price,init-price
"OK, it appears that the face is scratch-free and crack-free, is that correct?  How is the back?",inquiry
Yes it is scratch free. It also comes with a screen protector I put on,inform
"Very nice.  I'm wondering if I might be able to pick it up directly from you, rather than having it shipped?",inquiry
Sounds good to me. What are you willing to pay,inform
This looks like a great phone.  Would you be willing to accept $320 for it?,counter-price
Hi I would like to negotiate the price considering I will have to buy and fix some of it.,intro
So I will have to buy a battery cap that's missing and might have to fix the set if it's not sturdy so how about $92 cash and I can take it off your hands?,init-price
I am interested in the home. How old are the appliances and the mattresses? If its older than 8 it aint so great.,init-price
I tend to throw a lot of family gettogethers is there a big backyard and is there ample parking?,inquiry
