That is too high. I don't think it's worth that much given the mileage. How about 10500,counter-price
Since the engine is in really good condition that would really be too low. 12500 is the lowest I can go.,counter-price
Okay that sounds fair.,unknown
Hello! I am very much interested in purchasing this bike. Do you have it only in blue color?,intro
"Yes, I only have to one bike and it is blue. It was recently painted so there are no defects in the paint",disagree
"Okay, what about the price? Can we negotiate the price because its too expensive for me.",unknown
I'm asking $250 because it was recently painted and has been kept in pristine condition. I'm willing to negotiate a little but I don't have much wiggle room.,init-price
$250 is a huge amount which I at this point cannot afford nor does it fit my budget.,counter-price
What about $235? You also have to remember you're getting the headset in addition to such a great bike.,counter-price
I can give $125. You can remove the headset if it even matters?,counter-price
That barely covers the paint job. How about $250 and I throw in a helmet and knee pads that I won't be using.,counter-price
I cannot go beyond $150.,counter-price
"I'm sorry about the last offer. I meant to say $200. But that's the lowest I can go. If that won't work for you, I'll have to move on to other interested parties.",counter-price
How about $180 and I can come get it from you right away?,counter-price
Ok. for $180 that would work.,agree
"Hey there, nice apartment you have here",intro
Thank you. Are you looking to relocate. Any questions just ask,unknown
"Yeah, me and my wife are looking to move into the area, how many bedrooms and bathrooms does it have?",inquiry
It is 2 bedrooms and two baths. It also has an on site laundry room.,inform
"Was it remodeled because of new fashions, new people, etc? I hope nothing was wrong with the apartment",unknown
Nope. It is newly remodeled. It is up to date. The paint and all the amenities are new. Great place for you and your wife,unknown
"Alright, well it seems great but my budget's closer to 2000, what do you think?",init-price
2000 sounds good. You've got a deal. I will meet you to fill out the lease agreement thank you,agree
Hey there are you interested in purchasing my home?,intro
Hi there,unknown
"I'ts a great place to raise your kids, with the school minutes away.",unknown
"It ismy understanding it is arental/lease not to buy, is that cirrect?",unknown
"Yes that's correct. We're asking for around $3500. The neighborhood is great. The house has a brick patio in the backyard, and the yard has a gardener, its very relaxing.",init-price
is it non smoking?,inquiry
"Nope, you can smoke all you want. Id rather it be out on the patio, but on a rainy day I understand.",inform
"That is actually an issue for me, my son is ashmatic and i am sensitive to the smells . Can you come down to 2400 to make this place worth while for us?",counter-price
"I'm sorry but that's not a problem, as nobody smokes in the house currently or in the past, so as long as you don't smoke it won't be a problem for your son. I was just letting you know that you are allowed to smoke if you please. The price I can drop down to is going to have to be 2900 at the bare minimum. I hope you understand, I have other clients coming in looking at the place and some have already tried to buy it for around $2600.",counter-price
Hi! are you interested in the bike?,intro
yes. i am,unknown
do you have an initial offer?,inquiry
well how com e it's so expensive? i've never seen a bike for over 1000,init-price
"Sure! At this point, it's really priced to a specialist who can appreciate the rarity of a model in this good of condition. The bike itself is a joy to ride and the fact that you won't have to do any repairs is a bonus.",disagree
alright. would you consider 800 bucks?,counter-price
Hmm...I can do $900 if you can come pick it up?,counter-price
I can most definitely come and pick it up,unknown
And $900 is acceptable?,insist
yep. that's works for me.,unknown
hi there looking for a mazda,intro
I have a great 07 CX-9,unknown
indeed i see that you did all these great things to it. it seems to be in good condition. i am willing to pay 6000,init-price
"6000 seems a little low, I was originally asking 8k but after I had to have the brakes and rotors replace along with the other maintenance I had to raise the price.",counter-price
the car is a bit old and it has very high mileage. I see that it has been taking care of however. Look my best offer is 7000k.,unknown
"Age is not as big a factor as care taken. Miles were put on consistently over the years, oil changed every 3,000 by myself with premium grade oil and filter from the dealer. Lowest I could walk away with is 8200. There aren't too many other vehicles out there in this condition that low.",counter-price
I am afraid that we can't deal then.,disagree
"Hello, Is the etagere still for sale?",intro
yes,unknown
"Considering the pictures didn't work and I'm not able to see it before purchase, I'm going to have to ask for quite a bit lower price. Can you do $20?",init-price
how about 25,counter-price
Sure.,unknown
I will need your phone number,unknown
Hi do you have this phone only in black?,intro
Yes. Only in black. But it has the case and protective cover.,unknown
The listing mentions it as brand new. Is it brand new? that is not unopened?,unknown
It's been opened. Taken out of the bo but it's never been used. It was bought as a gift for my new daughter-in-law but she already had a phone she was happy with.,unknown
I see. The amount mentioned is not making me happy :(,disagree
I agree. These smart phones have gotten completely ridiculous but I'm already taking a loss.,unknown
How about $210?,init-price
Can you do $250?,counter-price
Okay I can do that. Thank you for the offer!,unknown
Hi I am interested in the rental.,intro
Hey there. The rental is still available. Any questions?,unknown
Yes is it non smoking or not? also what is the pet policy?,unknown
It is no smoking and pets are allowed with a deposit.,disagree
what is the deposit amount?,inquiry
The pet deposit is $700.,init-price
oh wow! even for a cat?That is a lot!,unknown
"It's the cover any possible damages. If the place is kept in good condition (no pet stains, scratches, etc) then you get the deposit back.",disagree
fair enough. do you think you could come down some in rent then?,vague-price
"I can only negotiate a little bit because that is a fair market price, do you have an offer?",inquiry
1100?,counter-price
Whoa that is way too low. It's avery at towncentre and you wont find that price in this neighborhood. This is a great community.,vague-price
"I understand that , I am a single parent trying to do the best I can. 1300?",counter-price
Okay I can help you a little bit because of your situation. How about 1900?,counter-price
it is listed for 1860.. 1900 is above listing!,counter-price
"Hey there, nice home you have here",intro
Thank you! I love it!,unknown
Can you tell me a little about it?,inquiry
Of course!  It's a beautiful 3 bedroom apartment about 10 minutes from San Fran. Gorgeous 10 ft high ceilings with tile floors and parking!!,inform
"Very nice, and are you Rafa? Can you show me the title/deed?",inquiry
"I am Rafa but unsure why I would need to show you the title/deed to a house that you are renting. :-) Please know, I could rent this out for hundreds of dollars a DAY should I chose. Check air bnb. You will see I am correct.",inform
"Yeah, that makes sense, I was making sure I'm not getting scammed because the word hookups is in the listing. Alright, my budget is closer to 2700, can you do that?",init-price
I could! Happy to do so.  BTW - Hookups just mean there are places to hook up your washer and dryer as they aren't included! Glad we could come to an agreement,disagree
"Ohhhh, thank you. I was confused. Have a good one.",unknown
Hi! I hear you're interested in the Santa Clara apartment,intro
Yes it looks beautiful. Is there a backyard?,inquiry
There's no individual backyard but there's a communal outdoors area that you won't be responsible for maintaining!,disagree
That's great. The wife and kids will love that. Does it come fully furnished?,inquiry
"No, you'll be responsible for furnishing it yourself.",disagree
"Hmm that may be a problem with all of those steps we need to climb. The bed, the grand piano, the grandfather clock...",unknown
No worries! It's a first-floor apartment,disagree
Why was the unit extensively remodeled after only 2 years? Was there some sort of damage?,inquiry
"Not particularly. We like to replace all carpets after tenants who have pets -- even if there is not extensive damage, we find new tenants enjoy the brand-new features. If you think you might be interested in a tour, we can set something up?",unknown
We can but the price seems a bit steep for only 2 bedrooms. I know the asking price is $2595 but would $2000 be doable?,init-price
"Sorry, no. That's much too low for the area. I'm confident we'll have interest in the apartment at $2595. I can drop it as low as $2495.",counter-price
hello. oscilloscope for sale here.,intro
Hi would you take 320?,init-price
NO that's way too low,vague-price
how abour 330?,inquiry
that's just 10 bucks above your last offer. no.,counter-price
331?,counter-price
um... no. tell you what. i'll let you have it for... 450,counter-price
oh... thank you max budget was 349 :(,counter-price
ah fair enough. maybe look elsewhere. good luck,unknown
ok good selling it for that price,unknown
Hi is it still available?,intro
"Yes, I still have the batteries!",unknown
"Oh I see there are two.. I really am interested, are they high quality?",inquiry
"They are straight from DJI themselves, and as I'm sure you know, they are the best drone company around.",inform
I am just on a budget... any chance you can come down to 105?,init-price
"Well they were 100 a piece, meet me at 125 and we got a deal",counter-price
"I think I could swing that, can you deliver?",inquiry
Sounds like a plan to me,inform
Hi I love the house but I can't afford $5395.,init-price
"Yes I know, but the price comes with everything that you get with it :)",unknown
"I am a poor grad student, can you give me a break?  Please!",unknown
I can give it to you for $5000,init-price
"That's better, but still steep for me",unknown
That's the last I can do. I have others who are willing to pay more than what I have offered you.,unknown
Could you include utilities?,inquiry
Yes we could work that out when we meet to finalize everything. How does tomorrow sound to you?,inquiry
"Great, shall we meet at noon at the house.",inform
"Hey there, nice circuit breaker you have. How long have you had it?",intro
"I have a wide collection, both new and used, that come in and go out at a pretty fare rate; typical possession turn around is 3-4 weeks/",unknown
"Oh, you mean like a delivery time? I could come pick it up from you if it's cheaper, whenever you're available",unknown
"If you are willing to pick it up yourself I could drop the price from 110 to say 90, does that sound fair?",init-price
"80 is my budget, is that fine",counter-price
"Since you are willing to make the trip I am willing to knock another 5 dollars off, but the rarity of this is still a factor. I'm afraid 85 is rock bottom.",counter-price
"Appreciate it, man",unknown
Hello! Happy to hear you are interested in the car. She's a wonderful one and is in Fantastic condition.,intro
Hey I love this car!,unknown
"Thanks! She only has 60,000 miles on her. Just passed her smog cert and her tags and reg are current and clean",unknown
"That's great! Now 4100 is a bit steep, I can work with this offer but I'll have to take it to my mechanic and get it checked out. It's got some years on it so it's best to be safe. Now for 2200 I can take her off your hands, no questions asked and I'll handle whatever my mechanic finds needs replacement.",init-price
:-) I have no worries about a mechanic checking her our at all actually! I'm happy to make the deal contingent on a mechanics test. $3500 and I am happy to refund all of your money if your mechanic finds anything wrong!,counter-price
"Oh trust me, I have a thing for the Yaris.. this year specifically. You see when I was a youngin and not quite yet ready to be a man, I had this girl. No need to bore you with the details, I wasn't ready to be what she needed in life. We'd always go to the park on saturdays in a car just like this. There is no way I'd give it back, I'll get oily and muddy myself to get her back in shape if I have to. How's 3000 and tell you what, I can be there before dinner with a notary on hand and ready to take the keys from you. How's that sound?",counter-price
I think that sounds great!,unknown
Hi,intro
How are you.  This is a steal for $3450.,init-price
How old is it?,inquiry
2007,counter-price
so ten years.. how is it holding up condition wise?,inquiry
It's in excellent condition.  It was built for the Russian Olympic Team so it has a collectors value,inform
"I am on a bit of a budget, I know it is a great item but would you be willing to take 3105?",counter-price
"I can't go that low, but how about $3300.  I can include videos of the Russian team and a COA.",counter-price
"That is a little high, could you deliver?",inquiry
I will be happy to deliver to you.,inform
okay let's make a deal then..,unknown
"Hi, you're interested in the Cx-9?",intro
"Yes, I am. Has it been in any accidents?",inquiry
"It's been in a couple minor accidents, but I can assure you that it only resulted in cosmetic damage. I still have the recipts from the body shop to show what was replaced.",inform
"Well the interior looks nice from the picture but what color is it? Also, did you smoke in it?",inquiry
It's a light silver color. Smoke has never entered this beauty.,inform
"I agree, it is a beauty but it does have a lot of miles and is over 10 years old so $8800 is too much for me. How would you feel about $6500?",init-price
"I have another buyer willing to pay $7000 at the moment. If you could beat that price, we may have a deal.",counter-price
I'm going to pull a price is right move. Would you take $7001 in cash today?,counter-price
"I was hoping to at least hit the $7500 mark, but that move was witty enough for me to agree to it! You made my day, honestly.",counter-price
Awesome. It's a deal.,unknown
Hello do you still have the Ford?,intro
"Yes I do, asking $3500.",init-price
What condition is it in?,inquiry
Excellent. Runs and drives like new. passed smog ratings.,inform
How many miles does it have?,inquiry
148k miles on it,inform
Wow that is quite a bit of miles. With that many miles the price is actually over market value. Are you willing to lower the price?,inquiry
I am open to hear offers...,inform
Okay how about 900?,counter-price
are you serious? I am asking $3500.,counter-price
Okay will you go down to 3?,counter-price
I would come down to 3200.,counter-price
okay how about 1100,counter-price
are you serious or not?,unknown
yep your car aint worth more than that,unknown
Well I think you just wasted my time buddy.. good luck,unknown
hey there id love to buy your diamondback R8R TT Bike,intro
"Lets make a deal! I hate to get rid of it, but I have to let go",unknown
I feel you. Its such a nice bike. Is it really high quality? I see you've had it for a while.,unknown
Its about the nicest you can get! I'd hate to let it go for less than 1800,init-price
"I can do $1500 since its really nice, but I was originally looking to only spend around $900. Can you cut me a deal here since its used? I really can't do anything over $1500.",counter-price
I can meet you at 1400,counter-price
Okay thats a deal!,unknown
Hello',intro
"Hey there, you're interested in the furn. fixers?",unknown
"Yes. You said that you do not need them any longer, how long have you used them for?",unknown
"Oh yeah, we bought these three extra boxes and we've only used a few boxes previously. Because we're getting rid of the couch we needed them for, so yeah.",unknown
"Would you be willing to ship, or you prefer the item to be picked up?",inquiry
"Oh, I'd be more than happy to ship them to you and cover the cost of shipping, what's your budget?",inquiry
"I'd really like to get these for $15, but if you're willing to ship, I can tell you my ideal budget would be $20",init-price
22 and you have a deal,counter-price
Okay deal,unknown
Hello.,intro
Hello to you friend,unknown
"Yes, I'm interested in this dresser from your ad?",unknown
"Well its a great set, the night stand is included with the price. Now I do need this picked up by Sat. will that work for you?",inquiry
"Well, the ad says it's missing a handle, is there anything else wrong with it?",inquiry
"It's true the handle is unattached, but as it also states the handle is with the dresser. There are a small number of beauty marks from regular use, but other the the handle, no noticeable damage.",disagree
"Well, I'm interested, but considering the need to repair the handle, I'd like to pay $75.",init-price
"That is less than I paid for the night stand alone, that is unacceptable. If the handle is a concern, I can however lower the total price to 175.",counter-price
"Well, I'd be willing to come pick it up, but I really couldn't go more than $110.",counter-price
"150 is my lowest price, or I can find another buyer",counter-price
"Well, okay, 150 it is.",agree
agreed,unknown
"Hi, I had asked for a phone number in my ad, but suppose we can chat here instead.",intro
Hello do you still have the answering machine for sale?,unknown
Yes.,unknown
What condition is it in and when's the last time you used it?,inquiry
"It is actually brand new, never been used at all.",inform
A new one actually goes for a little bit less. How about $5 for it,init-price
that is far too low. this is fair market value price at 18 I am willing to come down to $15.,counter-price
I can meet you halfway and offer you $9.50,counter-price
No I am sorry that is too big a loss for me. I would do 13.50 but that is my ultimate final low price.,counter-price
Okay I am willing to go to $10 final offer.,counter-price
no go 13.50 or nothing.,insist
that is a great drum controller,intro
"hey there I'm glad you like it! I'm looking for around $45 for it, it comes with the original USB wire. I've only used it a few times.",init-price
Well we are quite far off. I was thinking 20 dollars. 45 is more like retail price,counter-price
Retail for the professional series Akai LPD8 Drum Controller is around 60. I'm only even going down to $45 because its slightly used. I would go to $40 if you have cash though.,counter-price
i would pay 40 if it had software. Or ill rather just go to the store. I can do $30 but no more.,counter-price
"$30 would be slightly too little. I'm trying to get something with the money that costs $35, so I guess thats the absolute lowest I will go. Ill do $35 and I will drive it to your house for you free of charge, will that work? Final offer.",counter-price
fine we can choose a place close to my house.,unknown
Hi! I'm interested in your cabinet but the 'structurally sound' condition doesn't sound too promising. Is it in pretty rough shape?,intro
"No that just means it is in good shape. You can shake it pretty well and it won't break. It is nice. If you want it, and I deliver it to your place personally, would you be willing to give me $40 for it?",init-price
"I think that's too high for used furniture, especially a small piece. I'd go for $20 and I'll pick it up.",counter-price
"I can't go that low. I paid much more for it originally, and it is still in good condition. I can go $35.",counter-price
Sorry! No deal,disagree
"I think it's a great deal. $30 is my lowest, but that's it.",counter-price
Hmm. I can do $30 if you drop it off as originally proposed.,agree
Sure thing.,unknown
It is nice.,intro
"Hey there, you're interested in the table and chairs?",unknown
Looks a little dated.,unknown
"Sure, but the table would run you 80-100 without the chairs. I'm having a going away party. What's your budget.",unknown
I am very interested.,unknown
"Alright, 100 dollars then? Also, can you pick it up, or should I find a way to try to drop it off?",init-price
$100 is too much. It does look a little dated and cheap...but reasonable. There are also scratches. I need a deal.,agree
$87 is a good deal?,counter-price
I need it cheaper than that.,unknown
"I mean I'm including the chairs, are you going to pick it up from me? If not I can't go lower",vague-price
I will pick it up.,unknown
80 is final offer,counter-price
I need it lower,unknown
This is a great case still in great condition.,intro
I would like to offer $5 for it.,init-price
That is too low for this case. I would like 25,counter-price
Are you willing to negotiate on the price?,inquiry
If you buy today I would be willing to go a bit lower,inform
"I would be willing to buy it right now, if you are willing to accept a bid of $7.",counter-price
Would you go up tp 15?,inquiry
I would consider $10.,counter-price
Okay deal!,unknown
Hello. You are interested in our beautiful cherry hutch right? This is a fabulous piece and I would be happy to take questions,intro
nice hutch there.,unknown
It's practically new as the description states. What is your budget like?,inquiry
$600 is what i want to pay ideally. but let's deal,init-price
The price is $1000 but I can go lower if you would be willing to come and pick it up within a few days,counter-price
how much are you willing to sell it for?,inquiry
I can let it go at $800 right this minute,counter-price
will 750 be a good middle ground then? I will pick it up as soon as possible. in the next 24 hours.,counter-price
"I'll tell you what, you can have it for $800 and I'll offer you half a year to return it for a full refund, so long as it is not terribly damaged or beaten up",insist
very well then this will work,unknown
Hey there I'd love to buy your 2014 Specialized Fate Expert Carbon 29 Medium!,intro
"This is a great bike I can assure you, and I can deliver it to your place. My price is $2600. If you know bikes, then you'll know this a great deal.",init-price
"Are you sure you can't go a tad bit lower. I was trying to get around half of that price, but I understand that this is a very high quality bike and has very good features. I was thinking around $2300",counter-price
$2300 works for me no problem.,agree
"Yay! Thank you so much! I can't wait until it gets delivered, I'm so excited!",disagree
Hi.,intro
"Hello, straight to the point, I'll take all the phones; however, I can't pay more than 400 each.",init-price
"I think that is great you want them all , but that price is far too low per phone.",vague-price
"Level with me here, what is your rock bottom. I'm in need of 10 phones for a corporate swag bag, so I'd like to pick some up on the cheap.",unknown
How about 580 per phone?,counter-price
"I'm working with a supplier than is wiling to cut me a break at 450 a phone, can you do any better, at least match?",counter-price
I could go as low as 500 per phone but that is the lowest without taking a personal loss.,counter-price
"I'll tell you what, since you haven't told me to take the flying leap, you have a deal; 500 a pone.",disagree
Hello! Are you interested in purchasing my car?,intro
"Yes, I am. It looks nice on the outside but how many miles does it have?",inquiry
It has 75k miles. All maintenance has been done and I have paperwork.,inform
"I was hoping for less miles. But since it has that many, how would you feel about letting me get it for $6000?",init-price
That price is too low for me. I would be willing to part with it for $9000.,counter-price
That's still a bit much. Does it still have any warranties left on it?,inquiry
"Yes, it still has 1 year left on the 7 year warranty. I can maybe go as low $8750.",counter-price
That's a good price. I'll take it for $8750,agree
"Hey there, nice lamps, can you tell me about them?",intro
They are in great condition and are being kept in air conditioned storage. We barely used them.,unknown
"Oh okay, just selling them because they're extra?",inquiry
Yea we have enough lamps in that room so we decided to sell them.,inform
"I hope there is no scratches or anything, right? My budget is close to $100",init-price
No none at all. They are practically new. New ones cost about 150 so the price is pretty fair but I can work with you a bit.,counter-price
105? We have a baby on the way and just trying to find cheapest working deal to be fair,counter-price
I can meet you halfway. 114.,counter-price
Hi there interested in the phone.,intro
"Hello, it's in top shape and has a case. I was hoping to get $300 for it",init-price
"i see that, any wiggle room in the price?",inquiry
I can maybe do $280 if you pay in cash and pick it up.,counter-price
does it come with the charger and usb?,inquiry
"yeah, it has the lightning cable with charger.",inform
"okay, I think I could do $280 in that case.",agree
This looks lovely. Am I allowed to bring my dog?,intro
"Yes, we allow dogs. There is a fenced yard that would be nice for them.",unknown
Awesome. Are you available today for me to have a tour?,inquiry
Would 5:00 be ok?,inquiry
That'd be perfect. Depending on what I see I would like to offer 2350.,init-price
"The owner is looking for $2650. The home has a beautiful kitchen, and is in a good neighborhood. I think you would enjoy it. The local schools are also quit nice.",counter-price
I just am not sure I can really afford that at the moment. Is there any possible way to go a little bit lower?,unknown
"I might be able to find you a discount. Are you a student, senior or military person?",inquiry
I am a senior.,inform
"I can get you a $100 discount for being a senior. The total would be 2550, would that be doable  for you?",counter-price
That sounds good. I would like to take it!,unknown
hey there I see you guys have some cell phone batteries for sale! Im in need for some and would love to buy some from you guys!,intro
"great, any questions?",inquiry
"Just to be clear they are Motorola model BK10, extended capacity batteries for Sprint/Nexel phones, correct?",inquiry
absolutely on the money! Each also comes with an extended battery cover.,inform
Awesome! I love the extended plan! Ill buy them for $9 what do you say?,init-price
This would be perfect for the wet bar in my den.,intro
That's cool. So you are interested in buying it?,unknown
Yes and I could pick it up tomorrow; however this price is a little off of what I was looking for. How does 15 sound?,init-price
"30 is fair, other ones are going for about $50. I can go down a little how about 25?",counter-price
"I get where you are coming from, but I'm an hour outside San Leandro; like you said, ""gas money helps.""",unknown
Ok how about somewhere in the middle. 20 since you're picking it up.,counter-price
"Fair enough, sold",unknown
Hi is the 3-bedroom still available?,intro
"Yes. Let me tell you something. The location is close to San Francisco, a high rent area, so it should help you out. Price has been lowered to $2950, so it should be a good deal.",init-price
Do you allow pets and does that include the deposit?,inquiry
Yes of course.,inform
"Okay the price seems pretty high for that area. Other apartments in that area are going for much lower. Can you go down to $1,500",counter-price
"No that is way to low. That's almost half off. And I live here and I'm doing a you a favor lowering it that much.We can do $2800, but that's as flexible as I can get unfortunately.",counter-price
"I actually double-checked and your asking price is much higher than comparable apartments in that area. I could maybe go up to $2,000",counter-price
$2500 then,counter-price
If you can do 2200 then we have a deal,counter-price
OK deal,unknown
"Hi i am asking $75, are you interested?",init-price
"Hello, can you go lower? Like a lot lower, around $40?",counter-price
I am willing to work with you on the price but that is too low. These are brand new never even opened micro SD cards. And at the $75 I am asking still a great deal!,counter-price
I'm assuming that you got a good bulk deal on these or it's a return. I could do $70 for two and get them off your hands.,counter-price
"Like I said I am willing to lower my price, but you need to be fair to me or I take a personal loss.",unknown
"I have another card, but it's too small for me to use. How about $50 for yours and I'll give you my used 100gb. I'm sure if a new 200gb card is $75, a used 100gb must at least be worth $25.",counter-price
"I have no use for your card, just more of a hassle to sell. I will take 60 for one sd card.",counter-price
I guess I can do that.,unknown
"Hey there, nice batteries, are these new?",intro
"Yes, they are.",unknown
"My budget's closer to $5, are there any special incentives?",init-price
These are already priced to sell! $10 is a great deal. I don't have anything extra to offer at this time.,counter-price
So I could just buy it from the vendor elsewhere for $10? Does it at least come with the extended battery cover?,counter-price
"No; these are already marked well below market value. Each battery comes with an extended cover. It also has extended capacity, meaning it will last longer than the average cell phone charge.",disagree
Hey there are you selling the iPhone 6 case?,intro
"Yes, I am. It works for iPhone 6 and 6s. Are you interesting in buying?",inquiry
"Yes I am in need of an iPhone 6 case, and the candyshell inked case from Speck seemes pretty cool. I heard that it is very durable and scratch proof with great graphics. Can you attest to this? And what is the price you are asking for?",inquiry
"Yes, it is extremely durable. Has been thoroughly tested. It is scratch resistant and will protect your phone from any fall. I am asking for 25 but I am willing to negotiate a bit",init-price
I would be very happy to get the phone case for $22. Do we have a deal?,counter-price
"Sure, I can do 22",agree
"Awesome, thanks!",unknown
Do all of the chairs match>',intro
Yes they all match and they came with the table.,unknown
I can stop bye and pick everything up today.  Wouyld you say $80?,init-price
Well 95 is a pretty fair price already. 90 and we have ourselves a deal.,counter-price
"I really need this as I just moved, and my table was damaged.   Is there anyway you could meet me at $85?",counter-price
No. 90 is my final price and that's a great deal.,counter-price
Ok.   $90 it is.,agree
i am interested in the trunk,intro
"Hey there, you're interested in the trunk?",unknown
yeah,unknown
"What's your budget? It's pretty vintage/antique, and I've had it for a while",inquiry
i want to pay 150 dollars for it,init-price
"I can't do that, 200 at least",counter-price
it is a rather nice piece. I can come closer to you how about 185?,counter-price
"This is priceless to my family. I'm going to offer 200, and I will not budge lower than that.",insist
"well that is just a nudge to high, can you get it close to my house?",inquiry
"Oh yeah, I'll drop it off, tomorrow?",inquiry
alright then i will pay 200.,agree
Hello! Are you interested in an apartment at Valley Plaza Villages?,intro
"Hi, yes I was just looking over the amenities,",unknown
Do you need any information about anything?,inquiry
Well to be honest I was considering the pirce. It's just that I'm looking for a stable place for a long rental while I'm out in CA for school.,inform
I would be happy to try to accommodate your needs.,unknown
Well what I'm looking for is a 6 year lease at around 1250 a month. I can go a little higher but not much,init-price
Hello.,intro
Hello. I am interested in your car. How many miles are on it?,unknown
45000,unknown
"I see it is in great running condition, how is the condition of the interior and exterior? Any damage, worn out areas, etc?",inquiry
"Hello, how does my cabinet look to you?",intro
Hey there I'd love to buy your buffet cabinet!,unknown
"I absolutely love the style of the cabinet, perfect color for my dining room. Is the condition good , no dents or gouges in the wood and doors are working well?",unknown
It has a little wear but you'd have to look really hard to find any defects. I think it's well worth the $40 it's listed for.,init-price
"Awesome, I really want it, but cant really do the $40 asking price. Could you possibly go lower to $35? Or at least provide free delivery to my house at the $40 asking price?",counter-price
If you're willing to pick it up then I can go with $35. I don't have a truck right now to deliver.,agree
"Awesome, that works out well since it's on my way home from work anyways. Thanks a lot!",unknown
I am interest in an apartment that I can buy for a reasonable amount that is close to town and I might be interested.,intro
Well this is what you're looking for.,unknown
Can you tell me what makes it energy efficient?,inquiry
We have recently installed energy efficient wash/dryers in unit that use half the power of conventional units. Also we have multiple choices of energy sources for your convenience.,inform
How big is the bathroom?,inquiry
They are a typical 8x8 tub/toilet/sink.,inform
"What does the kitchen have in it? Just the usual dishwasher, refrigerator, stove, and microwave?",inquiry
"Yes, but there is also a bar attachment with over track lighting.",inform
Ok. How reliable is the internet access?,inquiry
We have contracts through all major providers so as high as you can get; while for common areas we have a commercial grade service 2000bps.,inform
I am interested in making an offer. Is the $1860 price negotiable?,init-price
"We do offer a slight discount for long term rentals. 12/months is the typical at 1750; however, if you need something longer we have a 5/year contract at 1500 per month.",init-price
Is there a way I can do a 5/year contract for $1200?,counter-price
"Unfortunately no, the 1500 price is based on convenience of rentals. The 1860 is for a rental for 3 or less months for refurbishment between renters.",counter-price
Hello. How much use does the bike have,intro
I haven't used it much at all. I have been very busy which is why I'm selling it.,disagree
Okay. How much do you want for it?,inquiry
I am thinking about $1800. It is a very good quality bike.,init-price
"That is a bit out of my price range. Seeing as it's been repainted and it is a few years old, would you accept 1200?",counter-price
Would you consider maybe 1300?,counter-price
Yes 1300 is good,agree
Hello! Are you interested in the Yaris?,intro
"Hey, nice Yaris you have here. Do you have the title?",unknown
I have a clean and clear title. It also just passed the CA smog test and I have that certificate as well.,unknown
Very nice. How many miles does it have?,inquiry
"Very low mileage for a 2008 model; only 75,000. Excellent gas mileage too! It's a gas saver.",inform
"Although my budget is way closer to 3000, it sounds like you've taken care of it. How does 3500 sound?",init-price
Hey you still selling the bike?,intro
"Hello! Yes I am still selling the bike. Its in great condition, 7 speeds, all terrain tires/aluminum rims. It weighs around 30 pounds",unknown
Does it have any signs of wear and tear? Scratches and stuff?,inquiry
"Nope, its in perfect condition. The steel/aluminum is in great shape, and the paint isn't coming off at all. Im asking for around $250 since its in good condition. What can you offer?",init-price
Well it's still used and I see new ones are being sold for 250. Can you do 200?,counter-price
"I should be able to go down to 200, yeah. Thanks a lot for your purchase!",agree
"Hello, I hope you're interested in this very exciting offer for a fitbit flex?",intro
yea it looks like a good deal to me,unknown
"Great, well, let me tell you, it's in great shape, I just needed to get rid of it because I became too fit using it. Now all I do is exercise and pose in front of mirrors, it's really changed my life.",unknown
I see! would you be willing to take 54 for the fitbit flex and I will come and pick it up?,init-price
"Yes, that sounds like a fair price, so if you want to swing by my house I'll have it ready for you. You'll be able to recognize me because I'll be the guy in a muscle shirt doing tough poses on the porch.",unknown
"Cool! you hear me coming a mile away, I will be arriving on an 1980's moped bumbing will smith albums!",unknown
"Great, I look forward to showing you all the features of the fitbit, you can even use it in the shower :)",unknown
"looking forward to it, see you soon!",unknown
Hello. Can you tell me more about the place?,intro
"It is a really beautiful house. It has two bedrooms, and one bathroom. The yard is quite nice as well. And it is located in a nice neighborhood.",unknown
"Okay, and what do you want for it?",inquiry
I would really like $3000,init-price
"That seems a bit high for me, considering there is only one bathroom. Would you be able to do 2500?",counter-price
How about 2700 and I'll include internet and cable.,counter-price
That sounds like a great deal.,unknown
Awesome! Thanks,unknown
Hey is the Apartment still available?,intro
"yes,are you willing to buy",unknown
I'm interested but I have a few questions. What is the square footage and are the appliances new?,inquiry
630-650 sq.ft,inform
The price is too high for such a small apartment in that area. Can you go down at all?,vague-price
but you are provided with all additional features,unknown
Right but that stuff comes with all the other apartments too. Do you have any room to negotiate?,inquiry
Hello do you still have the etagere?,intro
I do. Are you interested in buying it?,unknown
Yes I'm interested but I have a couple questions. What condition is it in?,inquiry
It is actually in great condition.,inform
Okay but are there any signs of wear and tear? Scratches? stuff like that,unknown
There is only one small scratch on the back of it near the bottom.,unknown
Okay since it's used can you negotiate the price a little?,inquiry
I could negotiate a little bit. How much are you thinking?,inquiry
Could you go to 30?,init-price
How about 35?,counter-price
Okay 35 sounds fair to me :),agree
Hello there!,intro
Hello there,unknown
"I can see you are interested in this wonderful property, let me tell you a little about it.",unknown
Well I see you've done some checking and should be well aware why I'm selling this set for a fair price of 150,init-price
"Ah, so we have to type back and forth. Well the Valley Plaza Villages is centrally located in Pleasanton; which means quick access to all of the wonderful things in town. We have wonderful amenities as well! Unfortunately our list price was $2283. Maybe we can negotiate that down a little bit, say $2000?",counter-price
"Hello, yes, are you interested in renting this home?",intro
hi yes i am very instrested,unknown
"Great, well I look forward to getting you in the house as soon as possible.",unknown
yes I would like to purchase for 1750,init-price
hello are you still there,unknown
